LabelType	LabelGroup	LabelSubgroup	LabelText
syntax	syntax:gram:usage	oftenPlural	Singular ungebräuchlich
syntax	syntax:gram:usage	oftenPlural	meistens im Plural
syntax	syntax:gram:usage	oftenPlural	besonders im Plural
syntax	syntax:gram:usage	oftenPlural	meist kollektiv im Plural
syntax	syntax:gram:usage	oftenPlural	meist im Plural
syntax	syntax:gram:usage	oftenPlural	meist Plural
syntax	syntax:gram:usage	oftenPlural	usually in plural
syntax	syntax:gram:usage	oftenPlural	usually plural
syntax	syntax:gram:usage	oftenCapitalized	often capitalized
syntax	syntax:gram:usage	oftenCapitalized	usually capitalized
syntax	syntax:gram:usage	oftenPassive	usually in the passive
syntax	syntax:gram:usage	oftenPerfectParticiple	häufig als Partizip II
syntax	syntax:gram:usage	oftenPerfectParticiple	oft im Partizip II
syntax	syntax:gram:usage	oftenNegated	meist in Negation
syntax	syntax:gram:usage	collocationPart	nur in der Wortverbindung
syntax	syntax:gram:usage	collocationPart	nur in festen Wendungen
syntax	syntax:gram:usage	collocationPart	in combinations
syntax	syntax:gram:usage	collocationPart	in Bildungen mit Substantiven
syntax	syntax:gram:usage	oftenCompoundPart	häufig in Komposita
syntax	syntax:gram:usage	attributive	attributive
syntax	syntax:gram:usage	attributive	in attributive use
syntax	syntax:gram:usage	oftenAttributive	usually used attributively
syntax	syntax:gram:usage	oftenAttributive	often used attributively
syntax	syntax:gram:usage	adverbial	adverbialer Gebrauch
syntax	syntax:gram:usage	oftenAdverbial	meist als Adverb
syntax	syntax:gram:usage	comparable	comparable
syntax	syntax:gram:usage	notComparable	not comparable
syntax	syntax:gram:usage	notComparable	uncomparable
syntax	syntax:gram:usage	notComparable	ohne Steigerung
syntax	syntax:gram:usage	notComparable	keine Steigerung
syntax	syntax:gram:usage	notComparable	kSt.
syntax	syntax:gram:usage	notComparable	nicht steigerbar
syntax	syntax:gram:usage	oftenOnlySubject	meist intransitiv
syntax	syntax:gram:usage	onlyPerfectParticiple	nur Partizip II
syntax	syntax:gram:usage	withDeterminer	mit Artikel
syntax	syntax:gram:usage	withoutDeterminer	ohne Artikel
syntax	syntax:gram:usage	withDefiniteDeterminer	with definite article
syntax	syntax:gram:usage	oftenWithoutDeterminer	meist ohne Artikel
syntax	syntax:gram	gram	auch im Plural
syntax	syntax:gram	gram	многокр.
syntax	syntax:gram	gram	Genitiv
syntax	syntax:gram	gram	im Konjunktiv II
syntax	syntax:gram	gram	Pl.2
syntax	syntax:gram	gram	auxiliary
syntax	syntax:gram	gram	Plural
syntax	syntax:gram	gram	одуш.
syntax	syntax:gram	gram	Plural
syntax	syntax:gram	gram	capitalized
syntax	syntax:gram	gram	mit Plural 1
syntax	syntax:gram	gram	Partizip II
syntax	syntax:gram	gram	предик.
syntax	syntax:gram	gram	non-productive
syntax	syntax:gram	gram	im Imperativ auch freundliche Aufforderung zum einlenken
syntax	syntax:gram	gram	неперех.
syntax	syntax:gram	gram	in der 3. Person
syntax	syntax:gram	gram	Pl. 2
syntax	syntax:gram	gram	неисч.
syntax	syntax:gram	gram	with "the"
syntax	syntax:gram	gram	plural of
syntax	syntax:gram	gram	als Eigenname ohne Artikel und Plural
syntax	syntax:gram	gram	неодуш.
syntax	syntax:gram	gram	modal
syntax	syntax:gram	gram	im Präteritum
syntax	syntax:gram	gram	mit Plural 2
syntax	syntax:gram	gram	umgangssprachlich im Plural
syntax	syntax:gram	gram	im Plural
syntax	syntax:gram	gram	alternate form of
syntax	syntax:gram	gram	Plural 1
syntax	syntax:gram	gram	статив.
syntax	syntax:gram	gram	in der 3. Person Singular
syntax	syntax:gram	gram	Grammatik
syntax	syntax:gram	gram	substantiviert
syntax	syntax:gram	gram	нескл.
syntax	syntax:gram	gram	indeklinabel
syntax	syntax:gram	gram	plural
syntax	syntax:gram	gram	перех.
syntax	syntax:gram	gram	plural
syntax	syntax:gram	gram	conjunctive
syntax	syntax:gram	gram	verneint
syntax	syntax:gram	gram	im Passiv
syntax	syntax:gram	gram	auch Plural 2
syntax	syntax:gram	gram	Nebenformen im Plural
syntax	syntax:gram	gram	insbesondere im Perfekt
syntax	syntax:gram	gram	однокр.
syntax	syntax:gram	gram	attributiv
syntax	syntax:gram	gram	in the plural
syntax	syntax:gram	gram	als Präfix oder durch Bindestrich verbundener Zusatz
syntax	syntax:gram	gram	Plural 1+2
syntax	syntax:gram	gram	ohne Adverbiale der Richtung
syntax	syntax:gram	gram	seltener Plural 2
syntax	syntax:gram	gram	allenfalls Plural 1
syntax	syntax:gram	gram	in combination
syntax	syntax:gram	gram	in plural
syntax	syntax:gram	gram	женск.
syntax	syntax:gram	gram	in der Wendung
syntax	syntax:gram	gram	present participle of
syntax	syntax:gram	gram	спец.
syntax	syntax:gram	gram	Plural 2
syntax	syntax:gram	gram	past of
syntax	syntax:gram	gram	alternative form of
syntax	syntax:gram	gram	past participial
syntax	syntax:gram	gram	mit Plural
syntax	syntax:gram	gram	in Verbindung mit es
syntax	syntax:gram	gram	often in combination
syntax	syntax:gram	gram	nur Plural 1
syntax	syntax:gram	gram	Pl.1
syntax	syntax:gram	gram	construed with of
syntax	syntax:gram	gram	the third person singular
syntax	syntax:gram	gram	trennbar
syntax	syntax:gram	gram	Singular
syntax	syntax:gram	gram	субстантивир.
syntax	syntax:gram	gram	noun adjunct
syntax	syntax:gram	gram	as imperative
syntax	syntax:gram	gram	jemanden
syntax	syntax:gram	gram	pluralized
syntax	syntax:gram	gram	except in set phrases
syntax	syntax:gram	gram	alternative spelling of
syntax	syntax:gram	gram	im Konjunktiv II Präteritum
syntax	syntax:gram	gram	singular
syntax	syntax:gram	gram	nur Plural 2
syntax	syntax:gram	gram	also in plural
syntax	syntax:gram	gram	im Singular
syntax	syntax:gram	gram	страд.
syntax	syntax:gram	gram	imperative
syntax	syntax:gram	gram	as plural
syntax	syntax:gram	gram	especially in plural
syntax	syntax:gram	gram	sometimes capitalized
syntax	syntax:gram	gram	Plural 3
syntax	syntax:gram	gram	used attributively as a modifier
syntax	syntax:pos	pos	particles
syntax	syntax:pos	pos	from=given names
syntax	syntax:pos	pos	patronymic
syntax	syntax:pos	pos	verbales Präfix
syntax	syntax:pos	pos	postpositive
syntax	syntax:pos	pos	cardinal
syntax	syntax:pos	pos	Interrogativsatz
syntax	syntax:pos	pos	short scale
syntax	syntax:pos	pos	Interrogativadverb
syntax	syntax:pos	pos	Pronominaladverb
syntax	syntax:pos	pos	прич.
syntax	syntax:pos	pos	modal auxiliary verb
syntax	syntax:pos	pos	ordinal
syntax	syntax:pos	pos	acronym
syntax	syntax:pos	pos	long scale
syntax	syntax:pos	pos	onomatopoeia
syntax	syntax:pos	pos	вводн.
syntax	syntax:pos	pos	initialism
syntax	syntax:pos	pos	адъектив.
syntax	syntax:pos	pos	Relativadverb
syntax	syntax:pos	pos	fractional
syntax	syntax:pos	pos	сокр.
syntax	syntax:pos	pos	abbreviation
syntax	syntax:pos	pos	English patronymic
syntax	syntax:pos	pos	собир.
syntax	syntax:pos	pos	simile
syntax	syntax:pos	pos	A=An English patronymic
syntax	syntax:pos	pos	compared to given name
syntax	syntax:pos	pos	нареч.
syntax	syntax:pos	pos	surname
reg	reg	reg	westmitteldeutsch
reg	reg	reg	in Österreich
reg	reg	reg	mitteldeutsch
reg	reg	reg	Österreich
reg	reg	reg	in Niederdeutschland
reg	reg	reg	regional auch
reg	reg	reg	Namibia
reg	reg	reg	mittelostdeutsch
reg	reg	reg	regional
reg	reg	reg	süddeutsch
reg	reg	reg	südwestdeutsch
reg	reg	reg	rheinisch
reg	reg	reg	ostdeutsch
reg	reg	reg	vor allem in Brandenburg
reg	reg	reg	besonders im Schwarzwald
reg	reg	reg	Schweiz
reg	reg	reg	DDR
reg	reg	reg	in Preußen
reg	reg	reg	in Deutschland
reg	reg	reg	besonders norddeutsch
reg	reg	reg	norddeutsch
reg	reg	reg	nordostdeutsch
reg	reg	reg	in der Schweiz
reg	reg	reg	besonders süddeutsch
reg	reg	reg	reg.
reg	reg	reg	Südwesterdeutsch
reg	reg	reg	im bayerisch-österreichischen Sprachraum
reg	reg	reg	Süddeutschland
reg	reg	reg	Deutschland
reg	reg	reg	Liechtenstein
reg	reg	reg	regional unterschiedlich gebräuchlich
reg	reg	reg	ostmitteldeutsch
reg	reg	reg	regional für
reg	reg	reg	Ostpreußen
reg	reg	reg	landsch.
reg	reg	reg	Rheinland
reg	reg	reg	vor allem in Norddeutschland
reg	reg	reg	besonders mittelwestdeutsch
reg	reg	reg	Südostdeutschland
reg	reg	reg	Mexico
reg	reg	reg	in Mecklenburg
reg	reg	reg	noch regional
reg	reg	reg	besonders schweizerisch
reg	reg	reg	westerzgebirgisch
reg	reg	reg	Pennsylvania
reg	reg	reg	Ostseeraum
reg	reg	reg	regional
reg	reg	reg	East Africa
reg	reg	reg	Tirol
reg	reg	reg	Borrowdale
reg	reg	reg	nord- und ostmitteldeutsch
reg	reg	reg	mittelwestdeutsch
reg	reg	reg	Asia
reg	reg	reg	übriges Sprachgebiet
reg	reg	reg	Wales
reg	reg	reg	osterzgebirgisch
reg	reg	reg	Isle of Mann
reg	reg	reg	Appalachia
reg	reg	reg	fränkisch
reg	reg	reg	besonders süddeutsch und österreichisch
reg	reg	reg	New Orleans
reg	reg	reg	US
reg	reg	reg	польск.
reg	reg	reg	British Columbia
reg	reg	reg	nur Österreich
reg	reg	reg	тат.
reg	reg	reg	укр.
reg	reg	reg	Vogtland und Oberlausitz
reg	reg	reg	southern
reg	reg	reg	Philippines
reg	reg	reg	Orkney
reg	reg	reg	Kent
reg	reg	reg	norddeutsch und ostdeutsch
reg	reg	reg	Pommern und um Göttingen
reg	reg	reg	Northern
reg	reg	reg	West Midlands
reg	reg	reg	West Indies
reg	reg	reg	яп.
reg	reg	reg	Elsass
reg	reg	reg	Virginia
reg	reg	reg	Westfalen
reg	reg	reg	Cumbria
reg	reg	reg	Nigeria
reg	reg	reg	Hong Kong
reg	reg	reg	Northeastern US
reg	reg	reg	Canada
reg	reg	reg	South Asia
reg	reg	reg	Massachusetts
reg	reg	reg	Scotland
reg	reg	reg	in der Schweiz und Luxemburg
reg	reg	reg	bes. schweizerisch
reg	reg	reg	mittel- und norddeutsch
reg	reg	reg	South
reg	reg	reg	Europe
reg	reg	reg	Kenya
reg	reg	reg	Brazil
reg	reg	reg	Ireland
reg	reg	reg	Queensland
reg	reg	reg	Southwestern US
reg	reg	reg	Shetland
reg	reg	reg	Northeast England
reg	reg	reg	Maryland
reg	reg	reg	southern US
reg	reg	reg	UK
reg	reg	reg	Australia
reg	reg	reg	NZ
reg	reg	reg	besonders ostmitteldeutsch
reg	reg	reg	Südtirol
reg	reg	reg	высок.
reg	reg	reg	рег.
reg	reg	reg	besonders süddeutscher Sprachgebrauch
reg	reg	reg	Trinidad
reg	reg	reg	Scottish law
reg	reg	reg	North America
reg	reg	reg	India
reg	reg	reg	North England
reg	reg	reg	New York City
reg	reg	reg	South America
reg	reg	reg	Northern England
reg	reg	reg	South Africa
reg	reg	reg	Atlantic Canada
reg	reg	reg	England
reg	reg	reg	Tasmania
reg	reg	reg	süddt. - österr.
reg	reg	reg	Latin America
reg	reg	reg	New Zealand
reg	reg	reg	in Österreich und Bayern
reg	reg	reg	erzgebirgisch
reg	reg	reg	Western US
reg	reg	reg	Southern
reg	reg	reg	West Cumbrian
reg	reg	reg	New South Wales
reg	reg	reg	Jamaica
reg	reg	reg	Northern Ireland
reg	reg	reg	China
reg	reg	reg	Hawaii
reg	reg	reg	South Australia
reg	reg	reg	Pakistan
reg	reg	reg	provincial
reg	reg	reg	Rhode Island
reg	reg	reg	AU
reg	reg	reg	Texas
reg	reg	reg	aus jüdischer Sicht
reg	reg	reg	New York
reg	reg	reg	Liverpool
reg	reg	reg	California
reg	reg	reg	Bristol
reg	reg	reg	nordwestdeutsch
reg	reg	reg	Sussex
reg	reg	reg	Singapore
reg	reg	reg	Appalachian
reg	reg	reg	Norfolk
reg	reg	reg	Cornwall
reg	reg	reg	landschaftlich umgangssprachlich
reg	reg	reg	Guernsey
reg	reg	reg	except Canada
reg	reg	reg	London
reg	reg	reg	Northumbria
reg	reg	reg	Lancashire
reg	reg	reg	Louisiana
reg	reg	reg	Netherlands
reg	reg	reg	Indian
reg	reg	reg	East Anglia
reg	reg	reg	Caribbean
reg	reg	reg	Japan
reg	reg	reg	northern England
reg	reg	reg	Pommern
reg	reg	reg	Quebec
reg	reg	reg	West Country
reg	reg	reg	Welsh
reg	reg	reg	Südtirol und Trentino
reg	reg	reg	Dublin
reg	reg	reg	regional in Ostelbien
reg	reg	reg	Norddeutschland
reg	reg	reg	southern
reg	reg	reg	Griechenland
reg	reg	reg	Zimbabwe
reg	reg	reg	Ulster
reg	reg	reg	English and Scottish habitational
reg	reg	reg	Sachsen
reg	reg	reg	Africa
reg	reg	reg	New England
reg	reg	reg	Newfoundland
reg	reg	reg	Ägypten
reg	reg	reg	vorpommersch
reg	reg	reg	Northern English
reg	reg	reg	Germany
reg	reg	reg	American spelling
reg	reg	reg	Channel Islands
reg	reg	reg	Southern US
reg	reg	reg	Western Australia
reg	reg	reg	Southern
reg	reg	reg	Luxemburg
phas	phas:register:slang	slang	жаргон википроектов
phas	phas:register:slang	slang	ugs.
phas	phas:register:slang	slang	umgangssprachlich
phas	phas:register:slang	slang	jargon
phas	phas:register:slang	slang	Umgangssprachlich
phas	phas:register:slang	slang	ugs
phas	phas:register:slang	slang	jargon
phas	phas:register:slang	slang	umgangsspachlich
phas	phas:register:slang	slang	slang
phas	phas:register:slang	slang	umgangssprachlich für
phas	phas:register:slang	slang	студ. жарг.
phas	phas:register:slang	slang	internet slang
phas	phas:register:slang	slang	internet slang
phas	phas:register:slang	slang	umgangssprachlich bis vulgär für
phas	phas:register:slang	slang	umgangssprachlich auch mit in etwas
phas	phas:register:slang	slang	Umgangssprache
phas	phas:register:slang	slang	profane
phas	phas:register:slang	slang	slang
phas	phas:register:slang	slang	сленг
phas	phas:register:slang	slang	прост.
phas	phas:register:slang	slang	Slang
phas	phas:register:slang	slang	Slang
phas	phas:register:slang	slang	Internet slang
phas	phas:register:slang	slang	мол.
phas	phas:register:slang	slang	Internet slang
phas	phas:register:slang	slang	ugs. für
phas	phas:register:slang	slang	slang
phas	phas:register:slang	slang	сниж.
phas	phas:register:slang	slang	slang
phas	phas:register:slang	slang	Jargon
phas	phas:register:slang	slang	жарг.
phas	phas:register:slang	slang	colloquial
phas	phas:register:slang	slang	Jargon
phas	phas:register	register	
dom	dom:nat:bio:zoo	zoo	ichthyology
dom	dom:nat:bio:zoo	zoo	of an insect
dom	dom:nat:bio:zoo	zoo	von Hunden
dom	dom:nat:bio:zoo	zoo	ornithology
dom	dom:nat:bio:zoo	zoo	Entomologische Taxonomie
dom	dom:nat:bio:zoo	zoo	of a fish
dom	dom:nat:bio:zoo	zoo	horses
dom	dom:nat:bio:zoo	zoo	cryptozoology
dom	dom:nat:bio:zoo	zoo	bei Insekten
dom	dom:nat:bio:zoo	zoo	of an animal
dom	dom:nat:bio:zoo	zoo	zoology
dom	dom:nat:bio:zoo	zoo	beim Tier
dom	dom:nat:bio:zoo	zoo	Ornithologie
dom	dom:nat:bio:zoo	zoo	of a horse
dom	dom:nat:bio:zoo	zoo	malacology
dom	dom:nat:bio:zoo	zoo	of animals
dom	dom:nat:bio:zoo	zoo	Tiere
dom	dom:nat:bio:zoo	zoo	entomology
dom	dom:nat:bio:zoo	zoo	animals
dom	dom:nat:bio:zoo	zoo	Zoologische Taxonomie
dom	dom:nat:bio:zoo	zoo	Vogelkunde und poetische Verwendung
dom	dom:nat:bio:zoo	zoo	Zoologie
dom	dom:nat:bio:zoo	zoo	birdwatching
dom	dom:nat:bio:zoo	zoo	орнитол.
dom	dom:nat:bio:zoo	zoo	Ichthyologie
dom	dom:nat:bio:zoo	zoo	zoology
dom	dom:nat:bio:zoo	zoo	Jungtiere
dom	dom:nat:bio:zoo	zoo	Anatomie der Säugetiere
dom	dom:nat:bio:zoo	zoo	энтомол.
dom	dom:nat:bio:zoo	zoo	zoologisch
dom	dom:nat:bio:zoo	zoo	ихтиол.
dom	dom:nat:bio:zoo	zoo	Zoologie / Küche
dom	dom:nat:bio:zoo	zoo	von Katzen
dom	dom:nat:bio:zoo	zoo	Herpetologie
dom	dom:nat:bio:zoo	zoo	of a bird
dom	dom:nat:bio:zoo	zoo	Kuh
dom	dom:nat:bio:zoo	zoo	insbesondere Vögeln
dom	dom:nat:bio:zoo	zoo	of birds
dom	dom:nat:bio:zoo	zoo	зоол.
dom	dom:nat:bio:zoo	zoo	speziell Ichthyologie
dom	dom:nat:bio:zoo	zoo	speziell Ornithologie
dom	dom:nat:bio:zoo	zoo	Insekten
dom	dom:nat:bio:zoo	zoo	fish
dom	dom:nat:bio:zoo	zoo	bei Vögeln
dom	dom:nat:bio:zoo	zoo	entomology
dom	dom:nat:bio:zoo	zoo	entomology
dom	dom:nat:bio:zoo	zoo	von Lebewesen
dom	dom:nat:bio:zoo	zoo	nematology
dom	dom:nat:bio:zoo	zoo	zoologisch-taxonomisch
dom	dom:nat:bio:zoo	zoo	swarm
dom	dom:nat:bio:zoo	zoo	Tieranatomie
dom	dom:nat:bio:zoo	zoo	Tier
dom	dom:nat:bio:zoo	zoo	of a snake
dom	dom:nat:bio:zoo	zoo	bei Tieren
dom	dom:nat:bio:zoo	zoo	of a dog
dom	dom:nat:bio:zoo	zoo	Entomologie
dom	dom:nat:bio:zoo	zoo	Anatomie des Vogelflügels
dom	dom:nat:bio:zoo	zoo	animal
dom	dom:nat:bio:zoo	zoo	in Bezug auf Insekten
dom	dom:nat:bio:zoo	zoo	bei Hautflüglern
dom	dom:nat:bio:zoo	zoo	of fish
dom	dom:nat:bio:zoo	zoo	of horses
freq	freq	freq	frequently
freq	freq	freq	sometimes
freq	freq	freq	rather rare
freq	freq	freq	often
freq	freq	freq	selten
freq	freq	freq	Plural ungebräuchlich oder selten
freq	freq	freq	uncommon
freq	freq	freq	mostly
freq	freq	freq	häufig
freq	freq	freq	usually
freq	freq	freq	ungebräuchlich
freq	freq	freq	less common
freq	freq	freq	eher selten
freq	freq	freq	редк.
freq	freq	freq	sehr selten
freq	freq	freq	less commonly
freq	freq	freq	selten verwendet
freq	freq	freq	seltener
freq	freq	freq	rare
freq	freq	freq	nur in wenigen Wendungen
temp	temp	temp	historical
temp	temp	temp	dated
temp	temp	temp	obsolete except in dialects
temp	temp	temp	obsolete
temp	temp	temp	неол.
temp	temp	temp	старин.
temp	temp	temp	obsolete term
temp	temp	temp	устар.
temp	temp	temp	veraltet?
temp	temp	temp	umgangssprachlich veraltet
temp	temp	temp	erste Hälfte des 18. Jahrhunderts
temp	temp	temp	ursprünglich ausschließlich
temp	temp	temp	1970s
temp	temp	temp	1800s
temp	temp	temp	in Deutschland veraltend
temp	temp	temp	archaic
temp	temp	temp	obsolete
temp	temp	temp	früher
temp	temp	temp	14th-16th c.
temp	temp	temp	archaic
temp	temp	temp	altertümlich allgemein
temp	temp	temp	ehemals
temp	temp	temp	1990s
temp	temp	temp	deprecated
temp	temp	temp	Psychologie und Medizin veraltet
temp	temp	temp	1960s
temp	temp	temp	veraltet für
temp	temp	temp	originally
temp	temp	temp	nowadays
temp	temp	temp	altertümlich
temp	temp	temp	19th century
temp	temp	temp	frühere Bezeichnung für
temp	temp	temp	formerly
temp	temp	temp	16th-17th c.
temp	temp	temp	defdate
temp	temp	temp	antiquiert
temp	temp	temp	1811
temp	temp	temp	sonst veraltet
temp	temp	temp	historic
temp	temp	temp	17th c.
temp	temp	temp	veraltend
temp	temp	temp	historisch
temp	temp	temp	ansonsten mündlich veraltend
temp	temp	temp	im Mittelalter
temp	temp	temp	neudeutsch
temp	temp	temp	stark veraltet beziehungsweise untergegangen
temp	temp	temp	nonce word
temp	temp	temp	ursprünglich
temp	temp	temp	bis 1945
temp	temp	temp	neologism
temp	temp	temp	veraltet
temp	temp	temp	hist.
temp	temp	temp	jugendsprachlich veraltend
temp	temp	temp	ansonsten veraltet
temp	temp	temp	seit dem 16. Jahrhundert
temp	temp	temp	nonce
temp	temp	temp	14th-17th c.
temp	temp	temp	now chiefly
temp	temp	temp	umgangssprachlich veraltend
temp	temp	temp	modern
temp	temp	temp	18th century
temp	temp	temp	seit 1945
temp	temp	temp	16th c.
request	request	request	rfv-sense
request	request	request	rfc-sense
request	request	request	rfquotek
request	request	request	rfd-sense
request	request	request	rfc-def
request	request	request	rft-sense
request	request	request	rfd-redundant
request	request	request	rfquote-sense
dom	dom:nat:bio:bot	bot	of leaves
dom	dom:nat:bio:bot	bot	Pilzflora
dom	dom:nat:bio:bot	bot	of a leaf
dom	dom:nat:bio:bot	bot	of a flower
dom	dom:nat:bio:bot	bot	Mykologie
dom	dom:nat:bio:bot	bot	botany
dom	dom:nat:bio:bot	bot	mushroom
dom	dom:nat:bio:bot	bot	von Pflanzen
dom	dom:nat:bio:bot	bot	Pflanzen
dom	dom:nat:bio:bot	bot	botany
dom	dom:nat:bio:bot	bot	botanisch-taxonomisch
dom	dom:nat:bio:bot	bot	plants
dom	dom:nat:bio:bot	bot	Botanik
dom	dom:nat:bio:bot	bot	plants
dom	dom:nat:bio:bot	bot	botany
dom	dom:nat:bio:bot	bot	of a plant
dom	dom:nat:bio:bot	bot	Bäumen
dom	dom:nat:bio:bot	bot	Blütenbau
dom	dom:nat:bio:bot	bot	mycology
dom	dom:nat:bio:bot	bot	Pflanze
dom	dom:nat:bio:bot	bot	plant
dom	dom:nat	nat	Naturwissenschaft
dom	dom:nat	nat	Naturwissenschaften
dom	dom:nat	nat	pure_science
eval	eval:attitude:off	off	offensive
eval	eval:attitude:off	off	coarse
eval	eval:attitude:off	off	disparaging
eval	eval:attitude:off	off	вульг.
eval	eval:attitude:off	off	ethnic slur
eval	eval:attitude:off	off	мат
eval	eval:attitude:off	off	taboo
eval	eval:attitude:off	off	Spott- und Schimpfwort
eval	eval:attitude:off	off	Schimpfwort für einen
eval	eval:attitude:off	off	oft als Schimpfwort
eval	eval:attitude:off	off	potentially offensive
eval	eval:attitude:off	off	derb
eval	eval:attitude:off	off	Schimpfwort
eval	eval:attitude:off	off	vulgärer Kraftausdruck
eval	eval:attitude:off	off	auch als Schimpfwort
eval	eval:attitude:off	off	beleidigend
eval	eval:attitude:off	off	crude
eval	eval:attitude:off	off	бранн.
eval	eval:attitude:off	off	grob
eval	eval:attitude:off	off	racial slur
eval	eval:attitude:off	off	derisive
eval	eval:attitude:off	off	табу
eval	eval:attitude:off	off	груб.
eval	eval:attitude:off	off	vulgär
eval	eval:attitude:off	off	vulgar
phas	phas:style	style	schriftsprachlich
phas	phas:style	style	noch scherzhaft
phas	phas:style	style	эррат.
phas	phas:style	style	humorously
phas	phas:style	style	dichterisch
phas	phas:style	style	fachspezifisch
phas	phas:style	style	humorous
phas	phas:style	style	fachspr.
phas	phas:style	style	amtssprachlich
phas	phas:style	style	fachsprachlich
phas	phas:style	style	in der Übertreibung salopp bis ironisch
phas	phas:style	style	mildly
phas	phas:style	style	hypocoristic
phas	phas:style	style	literary
phas	phas:style	style	jocular
phas	phas:style	style	amtlich
phas	phas:style	style	oft ironisch
phas	phas:style	style	euphemistisch
phas	phas:style	style	scherzhaft
phas	phas:style	style	rhetoric
phas	phas:style	style	besonders Amtssprache
phas	phas:style	style	endearing
phas	phas:style	style	biblisch
phas	phas:style	style	poetisch für
phas	phas:style	style	ironic
phas	phas:style	style	literarisch
phas	phas:style	style	увелич.
phas	phas:style	style	трад.-поэт.
phas	phas:style	style	bildungssprachlich
phas	phas:style	style	Bildungssprache
phas	phas:style	style	ironisch
phas	phas:style	style	by synecdoche
phas	phas:style	style	усилит.
phas	phas:style	style	euphemism
phas	phas:style	style	poetisch
phas	phas:style	style	разг.
phas	phas:style	style	Papierdeutsch
phas	phas:style	style	hyperbole
phas	phas:style	style	verhüllend
phas	phas:style	style	rhetorical question
phas	phas:style	style	poetic
phas	phas:style	style	книжн.
phas	phas:style	style	euphemistic
phas	phas:style	style	scherzh.
phas	phas:style	style	ästhetisch
phas	phas:style	style	buzzword
phas	phas:style	style	puerile
phas	phas:style	style	ирон.
phas	phas:style	style	шутл.
phas	phas:style	style	Amtssprache
phas	phas:style	style	поэт.
phas	phas:style	style	teils scherzhaft
phas	phas:style	style	fachsprachliche Fügung
phas	phas:style	style	уменьш.
phas	phas:style	style	умласк.
phas	phas:style	style	euphemistisch für
phas	phas:style	style	rhetorical
phas	phas:style	style	figure of speech
phas	phas:style	style	sarcastic
phas	phas:style	style	ритор.
phas	phas:style	style	Fachsprache
phas	phas:style	style	эвф.
phas	phas:style	style	Amtsdeutsch
phas	phas:style	style	Schriftdeutsch
phas	phas:style	style	rechtssprachlich
eval	eval:attitude	attitude	sehr abwertend
eval	eval:attitude	attitude	salopp abwertend
eval	eval:attitude	attitude	teilweise abwertend gemeint
eval	eval:attitude	attitude	oft spöttisch
eval	eval:attitude	attitude	abfällig
eval	eval:attitude	attitude	teils als abwertend empfunden
eval	eval:attitude	attitude	презр.
eval	eval:attitude	attitude	impolite
eval	eval:attitude	attitude	пренебр.
eval	eval:attitude	attitude	teils abwertend
eval	eval:attitude	attitude	derogatory
eval	eval:attitude	attitude	pejorative
eval	eval:attitude	attitude	pejorativ
eval	eval:attitude	attitude	abschätzig
eval	eval:attitude	attitude	meist negativ
eval	eval:attitude	attitude	meist negativ konnotiert
eval	eval:attitude	attitude	ласк.
eval	eval:attitude	attitude	spöttisch
eval	eval:attitude	attitude	auch abwertend
eval	eval:attitude	attitude	унич.
eval	eval:attitude	attitude	oft abwertend
eval	eval:attitude	attitude	evaluative
eval	eval:attitude	attitude	abwertend für
eval	eval:attitude	attitude	leicht abwertend
eval	eval:attitude	attitude	negativ besetzt
eval	eval:attitude	attitude	verächtlich
eval	eval:attitude	attitude	affectionate
eval	eval:attitude	attitude	meist abwertend
eval	eval:attitude	attitude	sometimes derogatory
eval	eval:attitude	attitude	abwertend
eval	eval:attitude	attitude	häufig abwertend
eval	eval:attitude	attitude	eher abwertend
eval	eval:attitude	attitude	zumeist abwertend
eval	eval:attitude	attitude	heute meist abwertend
eval	eval:attitude	attitude	mildly pejorative
eval	eval:attitude	attitude	sometimes pejorative
eval	eval:attitude	attitude	herabsetzend
eval	eval:attitude	attitude	teilweise abwertend
eval	eval:attitude	attitude	dismissal
eval	eval:attitude	attitude	wertend
eval	eval:attitude	attitude	неодобр.
eval	eval:attitude	attitude	häufig verneinend
eval	eval:attitude	attitude	meist als abwertend empfunden
eval	eval:attitude	attitude	negativ
strat	strat:jargon	jargon	gay slang
strat	strat:jargon	jargon	studentensprachlich
strat	strat:jargon	jargon	gaunersprachlich
strat	strat:jargon	jargon	Jägersprache
strat	strat:jargon	jargon	unter Alkoholikern
strat	strat:jargon	jargon	fandom slang
strat	strat:jargon	jargon	conservationist jargon
strat	strat:jargon	jargon	Sportjargon
strat	strat:jargon	jargon	seemannssprachlich
strat	strat:jargon	jargon	poker slang
strat	strat:jargon	jargon	Militärjargon
strat	strat:jargon	jargon	Netzjargon
strat	strat:jargon	jargon	Fliegersprache
strat	strat:jargon	jargon	bergmannssprachlich
strat	strat:jargon	jargon	jägersprachlich
strat	strat:jargon	jargon	Polari
strat	strat:jargon	jargon	kaufmannssprachlich
strat	strat:jargon	jargon	soldatensprachlich
strat	strat:jargon	jargon	Soldatensprache
strat	strat:jargon	jargon	Technikjargon
strat	strat:jargon	jargon	Gaunersprache
strat	strat:jargon	jargon	LGBT
strat	strat:jargon	jargon	Seemannssprache
strat	strat:jargon	jargon	in der Drogenszene
strat	strat:jargon	jargon	Fleischerei und Jägersprache
strat	strat:jargon	jargon	waidmännisch
strat	strat:jargon	jargon	New Age jargon
